State,District,Basin,Sub_Basin,Station_Name,Station_Type,Date,Month,Year,Agency_name,Latitude,Longitude,_24d,_as,_do,aldrin,alk_phen,alk_tot,b,barium,bhc,bod,bod3_27,ca,carbon_14,cd,chlf_a,cl,cn,co3,cocci,cod,cr,cu,data_gov_update_date,ddt,dieldrin,do_sat_,ec_fld,ec_gen,endos,f,fcol_mpn,fe,har_ca,har_mg,har_total,hco3,hg,k,mg,na,na_,nh3_n,ni,no2_n,no2_no3,no3_n,o_po4_p,org_n,p_tot,pah,pb,ph_fld,ph_gen,rsc,sar,secchi,sio2,sio3,so4,ss,tcol_mpn,tds,temp,toc,ts,turb,zn,_401,ag,al,colour_cod,d_o,d_o_,mn,odour_code,oxygen_18,pcb,ph,phenols,radon,se,strontium,tritium,uranium,no2__n,caco3,mgcaco3,bod
Bihar,ROHTAS,Ganga,Sone,Banjari,Surface Water,2021-02-01 08:20:00,02,2021,CWC,24.6655555556,83.9977777778,NA,NA,5.6900000572,NA,16,118.0400009155,NA,NA,NA,NA,1.7699999809,25.7999992371,NA,NA,NA,20,NA,9.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,5.6900000572,NA,281,NA,NA,NA,NA,64.4199981689,NA,230.1699981689,124.4400024414,NA,10.1000003815,40.25,16.2999992371,12.7399997711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3000001907,8.1000003815,-2.2400000095,0.4699999988,NA,NA,NA,NA,140,NA,180,17,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,SARAN,Ganga,Ghaghra,Manjhi,Surface Water,2021-02-01 08:00:00,02,2021,CWC,25.8272222222,84.5844444444,NA,NA,5.8600001335,NA,16,112.0400009155,NA,NA,NA,NA,1.9400000572,30.9599990845,NA,NA,NA,22,NA,9.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,5.8600001335,101.4000015259,292,NA,NA,NA,NA,77.3099975586,NA,255.7799987793,117.1200027466,NA,11.6000003815,43.3400001526,17.3999996185,12.279999733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8000001907,8.1000003815,-2.8699998856,0.4699999988,NA,NA,NA,NA,133,NA,187,14,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,SITAMARHI,Ganga,Kosi,Dheng Bridge,Surface Water,2021-02-01 08:00:00,02,2021,CWC,26.7238305556,85.3226583333,NA,NA,5.8600001335,NA,12,130.0500030518,NA,NA,NA,NA,1.7400000095,36.1199989319,NA,NA,NA,20,NA,7.1999998093,NA,NA,NA,NA,2025-08-27,NA,NA,5.8600001335,NA,296,NA,NA,NA,NA,90.1900024414,NA,264.4200134277,143.9600067139,NA,13.3000001907,42.3100013733,17.3999996185,11.8599996567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.1000003815,-2.6800000668,0.4699999988,NA,NA,NA,NA,111,NA,189,15.5,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BALRAMPUR,Ganga,Ghaghra,Balrampur,Surface Water,2021-02-01 08:00:00,02,2021,CWC,27.4352777778,82.2294444444,NA,NA,5.2899999619,NA,NA,NA,0.2399999946,NA,NA,NA,14,51.4399986267,NA,NA,NA,8.8999996185,NA,0,NA,3,NA,NA,2025-08-27,NA,NA,NA,355,323,NA,0.8999999762,1500,NA,NA,NA,NA,272.5700073242,NA,4.0999999046,19.7299995422,8.5,NA,0.1899999976,NA,0.1800000072,0.6100000143,0.4300000072,NA,NA,0.3300000131,NA,NA,8.6999998093,8.2100000381,NA,NA,NA,10.1999998093,NA,16.2000007629,NA,3500,176,13,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BASTI,Ganga,Ghaghra,Basti D/S,Surface Water,2021-02-01 14:35:00,02,2021,CWC,26.6080555556,82.6380555556,NA,NA,8,NA,NA,NA,0.3400000036,NA,NA,NA,1.7999999523,55.6800003052,NA,NA,NA,27.6000003815,NA,9.8000001907,NA,5,NA,NA,2025-08-27,NA,NA,NA,380,482,NA,0.3100000024,3300,NA,NA,NA,NA,311.4400024414,NA,4.3000001907,19.3400001526,27.7999992371,NA,0.4399999976,NA,0.3400000036,1.1100000143,0.7699999809,NA,NA,0.3899999857,NA,NA,8.1499996185,8.6700000763,NA,NA,NA,11.3000001907,NA,8.5,NA,6100,284,18.1000003815,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BASTI,Ganga,Ghaghra,Basti U/S,Surface Water,2021-02-01 13:55:00,02,2021,CWC,26.7819444444,82.7163888889,NA,NA,8.1999998093,NA,NA,NA,0.3100000024,NA,NA,NA,1.6000000238,63.3300018311,NA,NA,NA,27.3999996185,NA,0,NA,4,NA,NA,2025-08-27,NA,NA,NA,471,558,NA,0.3100000024,2400,NA,NA,NA,NA,382.200012207,NA,4.1999998093,21.2900009155,26.1000003815,NA,0.400000006,NA,0.3000000119,1.1399999857,0.8399999738,NA,NA,0.3700000048,NA,NA,8.0699996948,8.0699996948,NA,NA,NA,10.6999998093,NA,10.1000003815,NA,4600,329,19.7000007629,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BIJNOR,Ganga,-,Basantpur,Surface Water,2021-02-01 09:30:00,02,2021,CWC,29.1030555556,78.0986111111,NA,NA,7.9000000954,NA,NA,NA,0.2399999946,NA,NA,NA,2.2000000477,21.8199996948,NA,NA,NA,15.5,NA,0,NA,6,NA,NA,2025-08-27,NA,NA,NA,NA,289,NA,0.25,2600,NA,NA,NA,NA,217.7599945068,NA,5.0999999046,28.8199996948,14.6999998093,NA,0.2599999905,NA,0.2700000107,0.8899999857,0.6200000048,NA,NA,0.2800000012,NA,NA,NA,7.6500000954,NA,NA,NA,9.8999996185,NA,20.2000007629,NA,5500,160,14,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,FATEHPUR,Ganga,-,Bhitaura,Surface Water,2021-02-01 08:35:00,02,2021,CWC,26.0419444444,80.8594444444,NA,NA,7.6999998093,NA,NA,NA,0.2700000107,NA,NA,NA,4.0999999046,49.3300018311,NA,NA,NA,33.2999992371,NA,0,NA,9,NA,NA,2025-08-27,NA,NA,NA,NA,326,NA,0.2399999946,2100,NA,NA,NA,NA,185.8699951172,NA,6.0999999046,11.3299999237,24.2000007629,NA,0.3100000024,NA,0.3100000024,2.2599999905,1.9500000477,NA,NA,0.3400000036,NA,NA,7,8.1099996567,NA,NA,NA,10.3000001907,NA,25.8999996185,NA,4100,180,15.3999996185,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,G.B. Nagar,Ganga,Yamuna,Noida,Surface Water,2021-02-01 08:31:00,02,2021,CWC,28.6020833333,77.4242138889,NA,NA,2.0999999046,NA,0,248.3000030518,0.2099999934,NA,NA,NA,74.0299987793,61.0299987793,NA,NA,NA,152.5500030518,NA,0,NA,94,NA,NA,2025-08-27,NA,NA,NA,1976,1976,NA,0.4300000072,7900000,NA,NA,NA,NA,298,NA,12.4799995422,30.3500003815,120.8799972534,NA,23.5,NA,0,0.5600000024,0.5600000024,NA,NA,NA,NA,NA,7.4200000763,7.4200000763,NA,NA,NA,16.2800006866,NA,67.8000030518,0,9200000,1245,10.5,NA,NA,91.3000030518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,GORAKHPUR,Ganga,Ghaghra,Gorakhpur U/S,Surface Water,2021-02-01 07:40:00,02,2021,CWC,26.7461111111,83.2583333333,NA,NA,9.1999998093,NA,NA,NA,0.2599999905,NA,NA,NA,1.5,57.6300010681,NA,NA,NA,16.8999996185,NA,20.1000003815,NA,5,NA,NA,2025-08-27,NA,NA,NA,345,441,NA,0.1400000006,2500,NA,NA,NA,NA,249.1499938965,NA,4.0999999046,20.3199996948,16.7000007629,NA,0.3000000119,NA,0.2300000042,0.6100000143,0.3799999952,NA,NA,0.3400000036,NA,NA,8.2100000381,8.8100004196,NA,NA,NA,10.3000001907,NA,12.5,NA,4700,257,16.7000007629,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HARDOI,Ganga,Deoha (Garra),Todarpur,Surface Water,2021-02-01 08:00:00,02,2021,CWC,27.5847222222,79.995,NA,NA,11.8999996185,NA,NA,NA,0.2399999946,NA,NA,NA,2.4000000954,56.1699981689,NA,NA,NA,26.3999996185,NA,36.7999992371,NA,6,NA,NA,2025-08-27,NA,NA,NA,NA,430,NA,0.349999994,4700,NA,NA,NA,NA,226.7299957275,NA,4,18.2700004578,24.7999992371,NA,0.3700000048,NA,0.349999994,0.9199999571,0.5699999928,NA,NA,0.3700000048,NA,NA,NA,8.5799999237,NA,NA,NA,8.3999996185,NA,15.5,NA,9100,246,23,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,KANNAUJ,Ganga,-,Mehandipur,Surface Water,2021-02-01 06:30:00,02,2021,CWC,27.0101000004,79.9854583334,NA,NA,NA,NA,NA,NA,0.2300000042,NA,NA,NA,5.9000000954,45.5800018311,NA,NA,NA,39.9000015259,NA,0,NA,14,NA,NA,2025-08-27,NA,NA,NA,NA,392,NA,0.2700000107,8300,NA,NA,NA,NA,217.7599945068,NA,13.1000003815,12.5,27.6000003815,NA,0.3400000036,NA,0.3199999928,3.6699998379,3.3499999046,NA,NA,0.3799999952,NA,NA,7.5,7.8200001717,NA,NA,NA,11.8999996185,NA,30.1000003815,NA,17000,215,14,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MIRZAPUR,Ganga,Ganga,Mirzapur,Surface Water,2021-02-11 08:30:00,02,2021,CWC,25.1546,82.5296,NA,NA,7.3400001526,NA,15.7600002289,172.2400054932,0.0299999993,NA,NA,NA,3.4300000668,31.0499992371,NA,NA,NA,44.0099983215,NA,15.7600002289,NA,19.1000003815,NA,NA,2025-08-27,NA,NA,NA,420,409,NA,0.200000003,5600,0.1199999973,77.6200027466,NA,135.9299926758,156.4799957275,NA,3.5299999714,14.1700000763,36.4599990845,NA,0.0799999982,NA,0.1400000006,1.6699999571,1.5299999714,NA,NA,0.1800000072,NA,NA,8.5,8.5600004196,NA,NA,NA,6.5799999237,NA,31.5,NA,8300,241,19.2000007629,NA,NA,0.6999999881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MIRZAPUR,Ganga,Ganga,Mirzapur,Surface Water,2021-02-22 08:30:00,02,2021,CWC,25.1546,82.5296,NA,NA,7.25,NA,0,237.3699951172,0.0299999993,NA,NA,NA,3.3699998856,40.7599983215,NA,NA,NA,45.6800003052,NA,237.3699951172,NA,22.6000003815,NA,NA,2025-08-27,NA,NA,NA,470,461,NA,0.2099999934,6000,0.1199999973,101.9000015259,NA,166.3600006104,237.3699951172,NA,4.5599999428,15.6700000763,43.5299987793,NA,0.0799999982,NA,0.1599999964,1.6200000048,1.4600000381,NA,NA,0.1700000018,NA,NA,8,8.1099996567,NA,NA,NA,6.8200001717,NA,30.5,NA,9200,266,22,NA,NA,0.8000000119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MORADABAD,Ganga,Ganga,Kazipura,Surface Water,2021-02-01 10:30:00,02,2021,CWC,28.9869444444,78.7416666667,NA,NA,NA,NA,NA,NA,0.3100000024,NA,NA,NA,3.7999999523,31.2600002289,NA,NA,NA,15.1000003815,NA,0,NA,8,NA,NA,2025-08-27,NA,NA,NA,NA,252,NA,0.1199999973,7900,NA,NA,NA,NA,177.8899993896,NA,2.5999999046,17.5799999237,10.1000003815,NA,0.3600000143,NA,0.3400000036,2.5499999523,2.2100000381,NA,NA,0.3799999952,NA,NA,NA,7.5999999046,NA,NA,NA,12.8000001907,NA,12,NA,15000,138,18,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Ganga,Shastri Bridge,Surface Water,2021-02-01 08:00:00,02,2021,CWC,25.4366666667,81.8891666667,NA,NA,7.5199999809,NA,19.4200000763,180.1699981689,0.0199999996,NA,NA,NA,3.1300001144,40,NA,NA,NA,34.2799987793,NA,19.4200000763,NA,21.2000007629,NA,NA,2025-08-27,NA,NA,NA,400,396,NA,0.1899999976,6100,0.1099999994,100,NA,167.0700073242,160.75,NA,5.0300002098,16.2999992371,25.4699993134,NA,0.0599999987,NA,0.4300000072,3.2599999905,2.8299999237,NA,NA,0.2300000042,NA,NA,8.3999996185,8.4899997711,NA,NA,NA,2.4200000763,NA,29.3999996185,NA,9300,208,18,NA,NA,0.8000000119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,SIDDHARTHNAGAR,Ganga,Ghaghra,Bansi ,Surface Water,2021-02-01 13:00:00,02,2021,CWC,27.1891666667,82.94,NA,NA,8.1999998093,NA,NA,NA,0.25,NA,NA,NA,1.6000000238,31.9099998474,NA,NA,NA,10.3000001907,NA,0,NA,3,NA,NA,2025-08-27,NA,NA,NA,348,322,NA,0.0900000036,1500,NA,NA,NA,NA,175.3999938965,NA,4.3000001907,10.4499998093,9.6000003815,NA,0.2700000107,NA,0.2399999946,0.4699999988,0.2300000042,NA,NA,0.349999994,NA,NA,8.6000003815,8.2899999619,NA,NA,NA,10.1999998093,NA,19,NA,3300,179,16,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,SONBHADRA,Ganga,Sone,Chopan,Surface Water,2021-02-01 08:00:00,02,2021,CWC,24.5297222222,83.0230555556,NA,NA,6.7399997711,NA,0,77.0800018311,0.0599999987,NA,NA,NA,2.2999999523,19.7600002289,NA,NA,NA,13.25,NA,0,NA,14.1999998093,NA,NA,2025-08-27,NA,NA,NA,170,166,NA,0.25,3700,0.0299999993,49.4000015259,NA,83.1299972534,77.0800018311,NA,2.2100000381,8.1999998093,10.5399999619,NA,0.0399999991,NA,0,0.3799999952,0.3799999952,NA,NA,0,NA,NA,7.9000000954,7.9600000381,NA,NA,NA,11.5,NA,9.3999996185,NA,6000,94,18.5,NA,NA,0.1000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Chamoli,Ganga,Alaknanda,KARNAPRAYAG CONFLUENCE D/S,Surface Water,2021-02-01 09:00:00,02,2021,CWC,30.2647222222,79.2144444444,NA,NA,7.0199999809,NA,0,76.1999969482,NA,NA,NA,NA,1.5599999428,22.3999996185,NA,NA,NA,9.7600002289,NA,0,NA,4.1199998856,NA,NA,2025-08-27,NA,NA,NA,NA,121,NA,0.1299999952,NA,NA,56,12,68,92.9800033569,NA,3.6500000954,2.8800001144,6.0999999046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1000003815,NA,NA,NA,NA,NA,21.2999992371,NA,NA,74.8000030518,10,NA,NA,0.0500000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Chamoli,Ganga,Alaknanda,Karnaprayag (P),Surface Water,2021-02-01 10:15:00,02,2021,CWC,30.255,79.2211111111,NA,NA,7.2100000381,NA,0,70.0299987793,NA,NA,NA,NA,1.9400000572,20.7999992371,NA,NA,NA,6.6799998283,NA,0,NA,5.2399997711,NA,NA,2025-08-27,NA,NA,NA,102,125,NA,0.150000006,NA,NA,52,16.2900009155,68.2900009155,85.4400024414,NA,2.8800001144,3.8399999142,3.9100000858,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8.1000003815,7.9499998093,NA,NA,NA,NA,NA,8.1000003815,NA,NA,76.4000015259,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Dehradun,Ganga,Tons (South),Haripur,Surface Water,2021-02-01 08:30:00,02,2021,CWC,30.5371888889,77.8259194444,NA,NA,0,NA,19.7999992371,95.8000030518,0.1099999994,NA,NA,NA,0,51.5099983215,NA,NA,NA,16.2900009155,NA,23.7999992371,NA,8,NA,NA,2025-08-27,NA,NA,NA,391.6000061035,391.799987793,NA,0.1899999976,NA,NA,NA,NA,NA,67.4000015259,NA,1.75,13.2899999619,12.6700000763,NA,0.0500000007,NA,0,0.6000000238,0.6000000238,0.2099999934,NA,NA,NA,NA,8.3299999237,8.3299999237,NA,NA,NA,3.8399999142,NA,86.1999969482,0,NA,247,7,NA,NA,1.0399999619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Dehradun,Ganga,Ganga,RISHIKESH U/S,Surface Water,2021-02-01 08:00:00,02,2021,CWC,30.0758333333,78.2869444444,NA,NA,6.4299998283,NA,0,51.4900016785,NA,NA,NA,NA,1.9500000477,24,NA,NA,NA,6.1599998474,NA,0,NA,5.3400001526,NA,NA,2025-08-27,NA,NA,NA,132.1999969482,140,NA,0.2599999905,NA,NA,60,24,84,62.8199996948,NA,2.4600000381,5.7600002289,3.6400001049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9200000763,7.8499999046,NA,NA,NA,NA,NA,21.3999996185,NA,NA,85.1999969482,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Dehradun,Ganga,Yamuna,Tuini (Pabar),Surface Water,2021-02-01 08:30:00,02,2021,CWC,30.9547222222,77.8530555556,NA,NA,NA,NA,0,79.8000030518,0.0500000007,NA,NA,NA,NA,18.1499996185,NA,NA,NA,5.3600001335,NA,0,NA,4,NA,NA,2025-08-27,NA,NA,NA,139.6999969482,139.6999969482,NA,0.1099999994,NA,NA,NA,NA,NA,95.8000030518,NA,1.4700000286,12.7700004578,4.2600002289,NA,0.1299999952,NA,0,1.1299999952,1.1299999952,1.2400000095,NA,NA,NA,NA,7.5199999809,7.5199999809,NA,NA,NA,4.8400001526,NA,14.5,0,NA,88,7,NA,NA,0.6200000048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Haridwar,Ganga,-,Haridwar ,Surface Water,2021-02-01 08:00:00,02,2021,CWC,29.9755555556,78.1875,NA,NA,7.0199999809,NA,NA,NA,NA,NA,NA,NA,2.1400001049,27.2000007629,NA,NA,NA,9.7600002289,NA,0,NA,5.1100001335,NA,NA,2025-08-27,NA,NA,NA,NA,136,NA,0.25,NA,NA,NA,NA,NA,90.4599990845,NA,5.2699999809,5.7600002289,7.8000001907,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7.8299999237,NA,NA,NA,NA,NA,36.2000007629,NA,NA,84.6999969482,15,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Nainital,Ganga,Kosi,Khairna Barrage Site,Surface Water,2021-02-19 13:15:00,02,2021,Uttarakhand,29.5080555556,79.4490388889,NA,NA,9.8000001907,NA,NA,16,NA,NA,NA,0.6999999881,0.6999999881,14.3999996185,NA,NA,NA,NA,NA,4,NA,2,NA,0,2025-08-27,NA,NA,NA,224,224,NA,NA,NA,0.1000000015,36,42,78,12,NA,2.2000000477,10.1999998093,10,NA,0.1199999973,NA,0,4.8699998856,4.8699998856,0.1099999994,NA,NA,NA,NA,7.4000000954,7.4000000954,NA,NA,NA,NA,NA,8,NA,NA,108,17.3999996185,NA,NA,0.8999999762,NA,NA,NA,NA,NA,NA,NA,0.1000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999881
Uttarakhand,Rudraprayag,Ganga,Alaknanda,Rudraprayag (A),Surface Water,2021-02-01 08:00:00,02,2021,CWC,30.2880611111,78.9842,NA,NA,6.8200001717,NA,NA,NA,NA,NA,NA,NA,1.5499999523,22.3999996185,NA,NA,NA,9.5200004578,NA,0,NA,4.8800001144,NA,NA,2025-08-27,NA,NA,NA,NA,120,NA,0.2199999988,NA,NA,NA,NA,NA,62.8199996948,NA,3.9900000095,4.8000001907,6.8099999428,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7.4200000763,NA,NA,NA,NA,NA,19.2000007629,NA,NA,74.9000015259,9.5,NA,NA,0.0500000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Tehri Garhwal,Ganga,Bhagirathi-I,Koteshwar,Surface Water,2021-02-01 08:00:00,02,2021,CWC,30.2658333333,78.5030555556,NA,NA,8.1899995804,NA,NA,NA,NA,NA,NA,NA,1.9500000477,16,NA,NA,NA,8.220000267,NA,0,NA,3.5199999809,NA,NA,2025-08-27,NA,NA,NA,NA,92,NA,0.1199999973,NA,NA,NA,NA,NA,45.2299995422,NA,3.1500000954,4.8000001907,4.0199999809,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7.4000000954,NA,NA,NA,NA,NA,16.3999996185,NA,NA,57.0400009155,15,NA,NA,0.0500000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bengal,KOLKATA,Ganga,Bhagirathi-II (WB)*,Panihati,Surface Water,2021-02-01 12:50:00,02,2021,CWC,22.6938888889,88.4036111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0999984741,NA,NA,NA,29,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,426,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,25.2999992371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bengal,MURSHIDABAD,Ganga,-,CS 97 A GANGA FARAKKA,Surface Water,2021-02-02 08:00:00,02,2021,CWC,24.7908333333,87.9366666667,NA,NA,7.3000001907,NA,NA,NA,NA,NA,NA,NA,NA,41.6800003052,NA,NA,NA,23.9899997711,NA,4.8000001907,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,362,NA,NA,NA,NA,NA,NA,172.1199951172,173.2400054932,NA,NA,16.5400009155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4000000954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bengal,NADIA,Ganga,Mathabhanga,BANPUR,Surface Water,2021-02-02 08:00:00,02,2021,CWC,23.4536111111,88.7519444444,NA,NA,1.8999999762,NA,NA,NA,NA,NA,NA,NA,NA,78.5500030518,NA,NA,NA,20.9899997711,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,651,NA,NA,NA,NA,NA,NA,292.200012207,395.2799987793,NA,NA,23.3199996948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bengal,NADIA,Ganga,Bhagirathi-II (WB)*,CHAPRA,Surface Water,2021-02-02 08:00:00,02,2021,CWC,23.5041666667,88.5513888889,NA,NA,7.4000000954,NA,NA,NA,NA,NA,NA,NA,NA,38.4700012207,NA,NA,NA,26.9899997711,NA,9.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,252.1799926758,344.0400085449,NA,NA,37.9599990845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3999996185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,BEGUSARAI,Ganga,Baya,Bachhwara,Surface Water,2021-03-01 08:00:00,03,2021,CWC,25.5741666667,85.8891666667,NA,NA,5.2899999619,NA,8,98.0400009155,NA,NA,NA,NA,1.7699999809,37.8400001526,NA,NA,NA,23,NA,4.8000001907,NA,NA,NA,NA,2025-08-27,NA,NA,5.2899999619,NA,289,NA,NA,NA,NA,94.4899978638,NA,200.7299957275,109.8000030518,NA,9.1999998093,25.7999992371,11.6000003815,10.6199998856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.5999999046,-2.0499999523,0.3600000143,NA,NA,NA,NA,75,NA,185,30,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,DARBHANGA,Ganga,Kosi,Hayaghat,Surface Water,2021-03-01 09:00:00,03,2021,CWC,26.0370222222,85.8871444444,NA,NA,5.4899997711,NA,8,116.0400009155,NA,NA,NA,NA,2.1600000858,32.6800003052,NA,NA,NA,23,NA,4.8000001907,NA,NA,NA,NA,2025-08-27,NA,NA,5.4899997711,NA,286,NA,NA,NA,NA,81.6999969482,NA,196.3300018311,131.7599945068,NA,18.2999992371,27.8600006104,26.1000003815,16.4400005341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6999998093,-1.6000000238,0.6000000238,NA,NA,NA,NA,97,NA,183,14,NA,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
